order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD198212,ID0332127537,2019-06-10,Bakers,"[('iAssist Line', 1), ('Candle Inferno', 2), ('pearTV', 2)]",15705.0,61.91,-37.8022213,144.9899001,25,11840.66,Winter,True,0.9843,"one star it wasn't what i bought , it ended up being swifters.",False
ORD184579,ID6167417928,2019-11-14,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1)]",3085.0,103.69,-37.8155614,144.9581634,10,2880.19,Spring,True,1.0273,xp is the best it's an ok phone,True
ORD302019,ID6207152062,2019-12-22,Nickolson,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610.0,99.88,-37.8078487,144.9743784,25,2057.38,Summer,True,1.2693,"good phone good windows phone. pictures come out great. only con i have come across so far, it continuously hooks onto data in the background. if you have limited data access, you might want to be careful. having wi-fi around is great. overall, good buy for the money.",True
ORD436953,ID3222703104,2019-01-21,Thompson,"[('Toshika 750', 1), ('Universe Note', 2)]",11220.0,78.92,-37.8008765,144.9541201,25,8493.92,Summer,False,1.4522,i really love this product because it lets me read books and surf the net,True
ORD291618,ID6167489415,2019-01-01,Thompson,"[('iAssist Line', 2), ('pearTV', 1)]",10760.0,94.9,-37.8107373,144.9560504,0,10854.9,Summer,True,0.8187,not the most powerful tablet but is flawless when utilizing the digico programs,True
ORD229269,ID0582156569,2019-12-31,,"[('Alcon 10', 1), ('pearTV', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",21805.0,97.96,-37.7882653,144.9292018,25,16451.71,Summer,False,3.1388,great product. great product came as described. phone works great. looks brand new. came on time as promised.,True
ORD439862,ID0302567006,2019-06-03,Bakers,"[('Lucent 330S', 2), ('Alcon 10', 2), ('Candle Inferno', 2), ('iStream', 1)]",21370.0,81.58,-37.7991553,144.9806399,25,16109.08,Winter,True,1.7617,"good this was product a great and it was offered at a very reasonable price, for a phone of that stature.",True
ORD137749,ID0767723734,2019-08-05,Nickolson,"[('iStream', 2), ('Olivia x460', 2), ('Alcon 10', 2), ('Lucent 330S', 1)]",21880.0,82.24,-37.804981,144.9723384,10,19774.24,Winter,True,1.5352,screen is a little smaller than what was in the description value for my money. camera is great,True
ORD433678,ID0176736472,2019-09-04,,"[('Olivia x460', 1), ('iAssist Line', 1), ('pearTV', 2)]",16070.0,97.81,-37.8141197,144.9681146,0,16167.81,Spring,True,0.5139,amazing!,True
ORD291661,ID2133726646,2019-11-26,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630.0,73.16,-37.8119424,144.9456933,15,4858.66,Spring,False,0.1458,"good tablet and a great price. i use it for reading, istream and email.",True
ORD177656,ID0030385747,2019-07-10,Bakers,"[('Olivia x460', 2), ('iAssist Line', 2), ('Toshika 750', 1), ('pearTV', 2)]",23840.0,51.55,-37.8202619,144.9895993,10,21507.55,Winter,False,1.2455,defective motherboard and camera hardware the quality of phones are very poor. the camera and the motherboard malfunctioned 9 months after purchase with expensive repairs and replacements. did not expect this from a company like olivia. will never buy any olivia phone in future and would also recommend everyone to do the same.,False
ORD168158,ID3640164979,2019-01-21,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Thunder line', 1)]",7730.0,86.89,-37.8038188,144.9643945,5,7430.39,Summer,True,1.7062,don’t forget to buy the additional warranty. you’ll need it. do not buy this phone without the additional warranty. you will need it.,False
ORD268672,ID0287629361,2019-06-21,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Candle Inferno', 2), ('iAssist Line', 1)]",6765.0,66.58,-37.8039972,144.9500263,5,6493.33,Winter,False,1.0002,gran compra funciona perfecto,True
ORD260337,ID2190566775,2019-02-19,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220.0,91.75,-37.817132,144.96452,0,5311.75,Summer,True,0.4714,perfect so far best phone i've owned,True
ORD166132,ID0664372298,2019-07-14,Nickolson,"[('iAssist Line', 2), ('Universe Note', 1), ('iStream', 2), ('Olivia x460', 2)]",10650.0,60.48,-37.8208689,144.9671895,25,8047.98,Winter,True,0.3274,scam terrible,False
ORD151900,ID0576873448,2019-02-10,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('Universe Note', 2), ('Olivia x460', 1)]",28250.0,100.04,-37.824252,144.9900371,25,21287.54,Summer,True,1.6514,"my favorite smart phone my favorite smart phone. a little slow, and the microphones are crap, but works great for use in austere and rough environments. never came cles to cracking the screen, and i have dropped it in water several times without any real issues.",True
ORD348417,ID2189161536,2019-04-12,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2)]",13480.0,79.79,-37.8176132,144.9591096,0,13559.79,Autumn,True,0.9247,five stars great product at a great price.,
ORD267476,ID4716795474,2019-09-10,Thompson,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660.0,76.92,-37.8187574,144.953426,5,1653.92,Spring,False,0.8782,great value great used phone,True
ORD123621,ID0710001172,2019-06-18,Thompson,"[('pearTV', 1), ('Olivia x460', 2)]",8760.0,78.59,-37.8140479,144.9359943,0,8838.59,Winter,True,0.9859,beautiful phones! was pleasantly surprised at how nice of quality these phones were when they got to me. they look brand new!,
ORD118853,ID4260094037,2019-08-12,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 2), ('Alcon 10', 2)]",23810.0,77.59,-37.822615,144.9581003,0,23887.59,Winter,True,1.1019,"s7 edge good device, even used!",True
ORD345157,ID1224821946,2019-12-21,Thompson,"[('pearTV', 1), ('Lucent 330S', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",17405.0,91.17,-37.8130127,144.9389462,5,16625.92,Summer,True,0.7153,my daughter loves the phone. this is a nice phone. it works very well. it is well worth the money. i would tell any one who thinking about buying this phone buy it.,True
ORD038111,ID3085953524,2019-08-31,Bakers,"[('iAssist Line', 2), ('pearTV', 2), ('Candle Inferno', 1), ('Olivia x460', 1)]",18725.0,69.82,-37.8236459,144.9878827,25,14113.57,Winter,False,1.6512,it's a good phone it's really a good budget phone and it works with t-mobile,True
ORD298322,ID4120677317,2019-08-08,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 1), ('Olivia x460', 2), ('pearTV', 2)]",18480.0,78.01,-37.809982,144.9645405,25,13938.01,Winter,True,1.0552,love it love it does the job and the battery last a long time between charges. still learning all its ability keeps me busy.,True
ORD032506,ID0628177290,2019-06-28,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",18630.0,61.78,-37.8113593,144.9474612,5,17760.28,,False,0.1503,"photo quality is amazing. the phone is fast and good looking photo quality is amazing. the phone is fast and good looking. my last phone is alcon 6s, takes me some time to get used to the android system. so far so good, cons. the uber app seems to have compatibility issues.",True
ORD173895,ID0332794366,2019-05-11,Bakers,"[('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 2)]",10475.0,79.9,-37.8086792,145.0067071,5,10031.15,Autumn,True,1.0198,"great! got mine from chubbie seller, can't believe how great the phone looks and works! i was a bit nervous getting refurb but such a good option!",True
ORD148076,ID0547586455,2019-03-31,Bakers,"[('iStream', 2), ('Alcon 10', 2)]",18200.0,66.4,-37.8133986,144.9841776,25,13716.4,Autumn,True,1.0433,"not as expected doesn't catch network well, call quality is very low, touch screen is not sensitive.",False
ORD349328,ID0441587008,2019-01-02,Thompson,"[('Universe Note', 1), ('Lucent 330S', 1), ('Toshika 750', 1), ('pearTV', 2)]",21620.0,93.6,-37.8136923,144.9387978,5,20632.6,Summer,True,0.7362,best choice for the money and quality this phone has the best camera ever. i live close to rocky mountain national park and use this phone instead of my expensive nikon camera to take pictures of the wildlife and beautiful scenery.,True
ORD226165,ID6167489442,2019-07-27,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 1)]",4750.0,77.8,-37.8130823,144.959658,0,4827.8,Winter,True,1.0646,best buy! kickass phone!! works as well as the new alconx my company provides for work. i actually like this one better..android!,True
ORD438009,ID0031477169,2019-09-05,Bakers,"[('Universe Note', 1), ('Alcon 10', 2), ('Lucent 330S', 1)]",22580.0,93.48,-37.7989598,144.9842738,25,17028.48,Spring,True,1.5615,phone doesn't work got this phone. not clean reported lost or stolen. have no phone😖,False
ORD383612,ID4655129061,2019-06-30,Thompson,"[('Thunder line', 1), ('Olivia x460', 1), ('Toshika 750', 2)]",12045.0,62.6,-37.8094365,144.9473781,5,11505.35,Winter,False,0.3613,"great phone. great performance, highly recommend.",True
ORD290987,ID0844460328,2019-05-14,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",2610.0,78.63,-37.8196958,144.9468973,5,2558.13,Autumn,True,0.7819,amazing video quality easy to maneuver wonderful screen size easy set up,True
ORD011757,ID1030460066,2019-08-09,Nickolson,"[('Olivia x460', 1), ('iStream', 2), ('Toshika 750', 1), ('iAssist Line', 1)]",8070.0,78.19,-37.8139838,144.9604896,0,8148.19,Winter,True,0.9479,"five stars i love the olivia ,my old one im using is at least 5 years old",True
ORD432726,ID4326586183,2019-12-03,Thompson,"[('Lucent 330S', 2), ('Alcon 10', 2)]",20360.0,77.22,-37.8082091,144.9604111,25,15347.22,Summer,False,1.2743,xiaomi proooo testing a very good phone,True
ORD354259,ID5002595128,2019-06-27,Thompson,"[('Thunder line', 2), ('Toshika 750', 2)]",13000.0,75.04,-37.8119843,144.9533495,0,13075.04,Winter,True,0.5576,five stars it's pretty,True
ORD496151,ID0580000127,2019-12-23,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('iStream', 2), ('Alcon 10', 1)]",14925.0,82.74,-37.8051492,144.9294548,0,15007.74,Summer,False,1.761,"i originally but the s4 in 2013 and love it. so happy to have found a replacement ... i just received this yesterday, i originally but the s4 in 2013 and love it. so happy to have found a replacement for mine that originally died. it's a great smartphone, easy to use and does everything i need.",True
ORD406162,ID3208518281,2019-06-26,Nickolson,"[('iStream', 1), ('Toshika 750', 2), ('Alcon 10', 1), ('Thunder line', 2)]",22100.0,81.18,-37.8035651,144.9672031,0,22181.18,Winter,True,1.6858,love love love this phone!,True
ORD366304,ID0664378915,2019-10-08,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",22350.0,75.3,-37.8200677,144.9660228,15,19072.8,Spring,False,0.3509,"great phone easy to setup on t-mobile, works well, great battery life. very small footprint, works really well. i love this phone.",True
ORD285564,ID0576824418,2019-11-19,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2)]",13090.0,78.7,,144.9809341,0,13168.7,Spring,False,1.0095,"easy to use, work's perfect with the usa network carrier iam using,as well iam using my indian sim and it works well till date,just a issue of battery its draining bit quicker than my previous mobile, so that's the reason i am giving 4 star",True
ORD014531,ID0579502235,2019-08-11,Thompson,"[('Thunder line', 2), ('Candle Inferno', 1), ('iStream', 2), ('iAssist Line', 2)]",9540.0,61.82,-37.8148461,144.9506248,0,9601.82,Winter,False,0.3953,i'm in love... i love this phone!,True
ORD048679,ID0575524447,2019-07-27,Nickolson,"[('iStream', 1), ('Toshika 750', 2)]",8790.0,67.67,-37.8213116,144.9832925,5,8418.17,Winter,False,,good,True
ORD311238,ID3146813281,2019-10-30,Nickolson,"[('iStream', 2), ('Lucent 330S', 1), ('Toshika 750', 1)]",5850.0,104.05,-37.8108601,144.9760968,25,4491.55,Spring,True,1.0357,good phone everything we wanted.,True
ORD314183,ID0581750598,2019-07-05,Thompson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('iStream', 1)]",2235.0,70.28,-37.8042012,144.9279658,10,2081.78,Winter,False,1.9267,five stars great phone!,True
ORD075098,ID3222652699,2019-11-30,Thompson,"[('pearTV', 2), ('Thunder line', 2)]",16980.0,85.16,-37.8023534,144.9305568,10,15367.16,Spring,False,1.8517,"no difference between this and a brand-new version totally love it. in fact, it's hard to disagree that it ain't brand new. it was indeed a good bargain.",True
ORD123633,ID0575388261,2019-10-11,Nickolson,"[('Lucent 330S', 2), ('iStream', 1)]",2610.0,80.97,-37.8198783,144.9849796,15,2299.47,Spring,False,1.3642,awesome awesome phone,True
ORD122143,ID0777788328,2019-04-07,Thompson,"[('Universe Note', 2), ('Olivia x460', 1), ('iStream', 2), ('Thunder line', 2)]",12785.0,66.46,-37.806898,144.9541113,15,10933.71,Autumn,False,0.8927,toshika xperia xa1 ultra like product really nice and body is clean. response is good overall great phone so far.,True
ORD046097,ID1449295035,2019-09-13,Nickolson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('Thunder line', 1)]",9090.0,77.09,-37.8157826,144.9791621,25,6894.59,Spring,False,0.9013,"this was an add on for my thunder system, the refurbished product works like new!",True
ORD396365,ID0267314863,2019-12-23,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175.0,66.8,-37.8282162,144.9839717,0,11241.8,Summer,False,1.6598,"can i another phone and not alfa the phone don't not work properly ,if i'm on the phone with someone, and someone else call they on the line too,it really inappropriate",False
ORD182419,ID0595857779,2019-12-30,Nickolson,"[('Universe Note', 2), ('Thunder line', 2), ('iAssist Line', 2)]",15710.0,74.14,-37.8088627,144.971177,15,13427.64,Summer,False,1.0928,cannot use playstore download app received my phone last week. everything is good. but the only problem is i cannot use playstore to download any apps. the downloading is pending forever. any solution?,True
ORD027479,ID0493051199,2019-06-19,Bakers,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iStream', 1)]",9960.0,63.76,-37.8076947,144.9897434,5,9525.76,,False,0.5465,perfect starter phone fantastic phone for y 11 yr old. just enough bells and whistles for him to love and nearly indestructible.,True
ORD489236,ID0774545657,2019-03-22,Thompson,"[('Toshika 750', 2), ('Candle Inferno', 2), ('iStream', 1), ('pearTV', 1)]",15960.0,66.96,-37.8059833,144.9580873,0,16026.96,Autumn,False,1.2221,no instructions all i have to say is thank god i am replacing a 900 because this came with no instruction manual! i just received today so i can't write more of a review at this time,True
ORD229694,ID1479897586,2019-03-05,Nickolson,"[('Lucent 330S', 2), ('Alcon 10', 1), ('pearTV', 2)]",24030.0,80.26,-37.8201466,144.9582521,0,24110.26,Autumn,True,1.0085,"works on gsm usa i have this phone it works on metropcs, tmobile att and works just fine, it's a really good phone for the price.",True
ORD179600,ID4315295098,2019-09-14,Bakers,"[('Candle Inferno', 2), ('pearTV', 1)]",7170.0,102.36,-37.8172529,144.9907953,25,5479.86,Spring,True,0.8971,bixby is bloatware! good phone. the only minus is bixby bloatware.,True
ORD336609,ID0283334330,2019-10-01,Thompson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('iStream', 1), ('Alcon 10', 1)]",15880.0,105.94,-37.8002551,144.9509615,5,15191.94,Spring,True,1.4241,"i received the thunder as a gift. i needed another bluetooth or something to play music easily accessible, and found this smart speaker. can’t wait to see what else it can do.",True
ORD015032,ID1132014900,2019-08-21,Thompson,"[('Thunder line', 2), ('pearTV', 2), ('Universe Note', 2)]",23880.0,74.54,-37.8151717,144.9450809,25,17984.54,Winter,True,0.3285,four stars great performance,True
ORD232631,ID0845692578,2019-07-18,Nickolson,"[('Universe Note', 2), ('iAssist Line', 1), ('Candle Inferno', 2)]",9985.0,61.9,-37.8199451,144.9686021,10,9048.4,Winter,False,0.1719,"best finger print reader ever, olivia pay +!! the fingerprint reader is the best, other universe 10's have ultrasonic readers that are finicky at best and slow and unresponsive at times. the main purpose of buying this was for the finger print reader and olivia pay that i love.",True
ORD075939,ID1131986160,2019-04-09,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iStream', 1), ('Thunder line', 1)]",12505.0,76.08,-37.8152208,144.9450228,10,11330.58,Autumn,True,0.3359,great form factor does work as advertised,True
ORD403951,ID0370750441,2019-12-06,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2), ('Lucent 330S', 1)]",,77.56,-37.8147213,144.9903858,10,13244.56,Summer,True,0.677,"a nearly non-functional piece of junk. memory management is terrible on this phone. it constantly seizes up due to notifications, etc. locks up for randon amounts of time when you go to start an application. battery life is awful just letting the phone idle. a real pos with the exception that the hardware/chassis seems well constructed.",False
ORD413362,ID0294622368,2019-08-27,Nickolson,"[('pearTV', 2), ('Alcon 10', 1), ('iAssist Line', 2)]",26020.0,72.53,-37.8186583,144.9670254,15,22189.53,Winter,True,0.2222,good product use phone for personal use.,True
ORD109486,ID0443310353,2019-05-07,Bakers,"[('Lucent 330S', 2), ('iAssist Line', 1)]",4685.0,67.05,-37.801873,144.9801786,0,,Autumn,False,1.6033,five stars great phone for a replacement and is in great shape.,True
ORD085042,ID1458422301,2019-04-20,Bakers,"[('Thunder line', 1), ('Alcon 10', 1)]",11130.0,80.75,-37.8177713,145.0071218,5,10654.25,Autumn,True,1.3574,"love it best all around cheap but good all the way, best value",True
ORD392649,ID0579988733,2019-05-11,Thompson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('Toshika 750', 2), ('iStream', 2)]",18320.0,51.34,-37.8078691,144.9419796,25,13791.34,Autumn,False,,one star i got light blub instead of a phone am very upset,False
ORD339751,ID3204395234,2019-04-30,Thompson,"[('iStream', 1), ('Lucent 330S', 2)]",2610.0,79.31,-37.807145,144.9487854,5,2558.81,Autumn,True,0.6336,we purchased this for my wife's mother. she likes to play games on it and do some reading.,True
ORD093144,ID0746912561,2019-01-21,Nickolson,"[('Lucent 330S', 1), ('Olivia x460', 2)]",3680.0,96.74,-37.8246873,144.9828852,15,3224.74,Summer,True,1.3545,good a bit heavy than other phones. indigo color looks awesome,True
ORD456438,ID0708722778,2019-12-03,Thompson,"[('iAssist Line', 1), ('Alcon 10', 1)]",11175.0,80.56,-37.8071927,144.9569986,25,8461.81,Summer,True,1.0653,"call disconnects! call drop outs, bought htc",False
ORD247750,ID0560986727,2019-11-24,Thompson,"[('Thunder line', 1), ('Universe Note', 1), ('Candle Inferno', 1)]",6060.0,64.03,-37.8198072,144.9436479,5,5821.03,Spring,False,0.8492,one star this product is not compatible with verizon.,False
ORD491738,ID0387153036,2019-12-29,Thompson,"[('Toshika 750', 2), ('Thunder line', 2)]",13000.0,54.39,-37.8100015,144.9447414,5,12404.39,Summer,False,0.361,"charger is only 5 inches long the charger sent to me is not the factory charger, the usb and the port that plugs into the wall are completely different. it's 5 inches long and of course it's one of those new ones so i don't have another charger that i can use. i literally cannot use this phone while it's plugged in.",False
ORD365453,ID0207085372,2019-03-21,Bakers,"[('Toshika 750', 1), ('pearTV', 1), ('Universe Note', 2), ('Candle Inferno', 2)]",18390.0,68.57,-37.8138614,145.0146704,5,17539.07,Autumn,False,1.7628,very good i like how is work,True
ORD044072,ID0145246025,2019-09-05,Nickolson,"[('iStream', 2), ('iAssist Line', 2)]",4750.0,78.59,-37.8162951,144.960581,10,4353.59,Spring,False,0.8293,"mostly as advertized great phone for the price. not used for streaming or games just internet, messaging and phone. only issue was had to enter apn data for mobile data and phone categories didn't exactly match those of our provider. took a bit of digging but now all is well. not lte just hspa+",True
ORD257810,ID4313862234,2019-02-10,Bakers,"[('iAssist Line', 2), ('pearTV', 2), ('Universe Note', 2), ('Lucent 330S', 2)]",26430.0,94.96,-37.8181254,144.9909146,5,25203.46,Summer,True,0.9814,five stars works great no problems,True
ORD011003,ID4716795464,2019-01-26,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('iAssist Line', 1)]",4835.0,93.06,-37.8187572,144.9532392,15,4202.81,Summer,True,0.8678,five stars nice phone!! thanks!!,True
ORD171906,ID1479897545,2019-07-09,Nickolson,"[('Universe Note', 2), ('Toshika 750', 2)]",15540.0,77.3,-37.8201307,144.9583071,10,14063.3,Winter,True,1.0034,"good condition it looked good, is working good it’s worth what i paid, haven’t had no problems my daughter is happy.",True
ORD247180,ID2670903131,2019-07-05,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820.0,81.43,-37.8034526,144.9628817,0,6901.43,Winter,True,1.7285,great phone great phone i love my droid razr it fits me perfect,True
ORD484109,ID5301568561,2019-11-21,Thompson,"[('Universe Note', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",6760.0,100.12,-37.8088949,144.9421274,0,6860.12,Spring,True,0.6048,"listens well, does way more than expected, love her!",True
ORD315758,ID0579988732,2019-11-07,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590.0,78.07,-37.807636,144.9417408,25,4270.57,Spring,False,0.7307,"still a strong, reliable phone we buy only used phones, and this one has further confirmed our decision. works just as well as the the overpriced new ones, no complaints. quick shipment.",True
ORD330978,ID0641022145,2019-01-26,Thompson,"[('iAssist Line', 1), ('Universe Note', 1), ('iStream', 2), ('Olivia x460', 2)]",8425.0,93.49,-37.8068272,144.9378833,25,6412.24,Summer,True,1.0373,good value and it receives fm good value and it receives fm,True
ORD003106,ID5002595148,2019-08-18,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('iAssist Line', 1), ('Toshika 750', 2)]",12520.0,61.78,-37.8115747,144.9529382,15,10703.78,Winter,False,0.5305,used it for watching television shows. the picture was clear and the audio was decent for the location of the speakers.,True
ORD125582,ID4315827380,2019-04-05,Bakers,"[('Thunder line', 1), ('Candle Inferno', 2), ('Lucent 330S', 1)]",4270.0,52.19,-37.8226509,,0,4322.19,Autumn,False,1.4366,"this phone would never update fully. constantly in updating ... this phone would never update fully. constantly in updating mode even after it said it was completed, it started again.",False
ORD393299,ID2173278062,2019-09-23,Thompson,"[('Alcon 10', 1), ('Thunder line', 2), ('Toshika 750', 2), ('Universe Note', 2)]",28850.0,73.77,-37.8178474,144.9514154,5,27481.27,Spring,False,0.6913,"my first smart phone i love it, just trying to learn how to use all the features! its a learning curve but so far it's been great.",True
ORD317048,ID0635492069,2019-02-14,Thompson,"[('Thunder line', 2), ('pearTV', 1), ('Olivia x460', 2), ('Toshika 750', 1)]",17440.0,91.36,-37.8143701,144.9390152,10,15787.36,Summer,True,0.733,reliable transaction the translation was quick. the phone looks like brand new and is in a great condition!,True
ORD021190,ID0030948020,2019-08-09,Bakers,"[('Universe Note', 1), ('Toshika 750', 1), ('iAssist Line', 2)]",12220.0,63.81,-37.810795,145.0029751,10,11061.81,Winter,False,0.6868,"great phone with only slightly less battery time phone is sleek and works well. i have a brand new one as well and the only problem with this one is that the battery drains a little more quickly than the brand new one. otherwise,it was in great shape and functionally works well.",True
ORD393587,ID0282825865,2019-08-28,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('Olivia x460', 2), ('iStream', 1)]",12410.0,78.03,-37.8047938,144.9508954,0,12488.03,Winter,True,0.9395,"nice phone this is my second universe s 4 ,and the price i paid was a cent .i was using a olivia s 4 which i lost and i tried lucentx after that for few days and realized its not gonna work out ..returned to the store and bought the s 4 from here ..its really a great phone",True
ORD239690,ID5301568584,2019-11-15,Thompson,"[('Candle Inferno', 1), ('iStream', 2)]",730.0,101.04,-37.8087422,144.9422614,0,831.04,Spring,True,0.6085,works like a new one.  can tell the difference from the new one i bough and the refurbished one.,True
ORD069828,ID0387153064,2019-01-16,Thompson,"[('Olivia x460', 2), ('Universe Note', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",19160.0,100.71,-37.8003501,144.9501888,25,14470.71,Summer,True,1.3989,great item! this is a great phone easy to use and works well.,True
ORD305340,ID3810637333,2019-06-05,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 1)]",10180.0,67.34,-37.8206841,,10,9229.34,Winter,False,1.023,"omg i'm in love with this phone omg i'm in love with this phone, the front cam with led flash is amazing!! i have no problems with it at all, everything has been great.",True
ORD208771,ID2096325809,2019-04-22,Thompson,"[('iStream', 2), ('Thunder line', 1)]",2480.0,68.42,-37.7999827,144.9547057,5,2424.42,Autumn,False,1.5642,excellent for the price looked brand new! somewhat user friendly! excellent for the price!,True
ORD009197,ID0711333661,2019-10-28,Thompson,"[('Alcon 10', 2), ('pearTV', 2), ('Olivia x460', 2)]",32970.0,78.16,-37.8067011,144.9560165,15,28102.66,Spring,False,1.0301,"just what i needed. i bought this phone for work, just use it on wi-fi. it is so fast, easy to use and it makes me happy!",True
ORD493261,ID1479897585,2019-11-18,Nickolson,"[('Thunder line', 2), ('Lucent 330S', 1), ('Alcon 10', 1), ('Candle Inferno', 1)]",14970.0,102.94,-37.8202395,144.9576732,0,15072.94,Spring,True,1.0604,would recommend. fast shipping. would recommend.,True
ORD468273,ID0457365601,2019-02-02,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Alcon 10', 1)]",16760.0,53.38,-37.8207167,144.9707771,0,16813.38,Summer,False,0.2596,returned returned.,False
ORD268320,ID1217532720,2019-03-18,Thompson,"[('Candle Inferno', 2), ('iStream', 1)]",1010.0,65.83,-37.8181279,144.9485845,10,974.83,Autumn,False,0.6217,amazing value! excellent phone! amazing value.,True
ORD166029,ID0373635383,2019-04-09,Thompson,"[('iStream', 2), ('Alcon 10', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",23110.0,67.12,-37.8225748,,5,22021.62,Autumn,False,1.2819,good so far so good,True
ORD080904,ID6167417933,2019-08-16,Nickolson,"[('iAssist Line', 1), ('Olivia x460', 2)]",4675.0,50.44,-37.8151573,144.959592,5,4491.69,Winter,False,0.9557,"this is the worst phone i've ever had it constantly freezes this is the worst phone i've ever had it constantly freezes, the battery is always dead, and it doesn't like to turn on when it's turned off",False
ORD021169,ID1124133088,2019-08-28,Bakers,"[('Toshika 750', 2), ('iStream', 1), ('pearTV', 1), ('Universe Note', 1)]",18550.0,69.71,-37.8119496,145.0119796,5,17692.21,Winter,False,1.4888,five stars love it so far!!!!,True
ORD373461,ID0774518101,2019-09-29,Thompson,"[('pearTV', 2), ('iAssist Line', 1)]",14845.0,89.43,-37.8064308,144.9595923,0,14934.43,Spring,True,1.3023,phone failed after 2 months first of all the phone was not the android 8 operating system.....it was the android 7.1.1 nougat. now the phone went into some system update and refuses to reboot.,False
ORD207410,ID4110789025,2019-07-20,Bakers,"[('iStream', 2), ('Alcon 10', 1), ('pearTV', 1)]",15560.0,73.69,-37.8101648,144.9964801,15,13299.69,Winter,True,0.1114,yes its the truth yes its the truth bro,True
ORD290381,ID6167357859,2019-01-31,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 1), ('Alcon 10', 2)]",23575.0,72.26,-37.8113706,144.9728774,10,21289.76,Summer,False,0.8557,better sound.,True
ORD441546,ID0579380269,2019-05-17,Thompson,"[('Candle Inferno', 2), ('Alcon 10', 1), ('iStream', 1)]",9960.0,54.69,-37.8204191,144.926592,5,9516.69,Autumn,False,1.9965,"it’s not even good phone,i used speaker only ,it’s not good phone .i don’t like it it’s not probably sund works,i can’t hear another in coming call .i don’t like it .",False
ORD256946,ID0598401526,2019-09-13,Nickolson,"[('Universe Note', 1), ('Olivia x460', 2), ('Toshika 750', 2)]",14540.0,74.78,-37.8145453,144.9639714,5,13887.78,Spring,False,0.6663,four stars very good,True
ORD204207,ID0060653715,2019-10-30,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('Candle Inferno', 2), ('pearTV', 1)]",27530.0,84.67,-37.8190658,144.9466291,25,20732.17,Spring,True,0.7127,two stars this phone already broke .,False
ORD137128,ID1224804764,2019-02-19,Thompson,"[('iAssist Line', 2), ('Toshika 750', 2), ('Thunder line', 1), ('Candle Inferno', 2)]",16130.0,57.79,-37.8133238,144.9384266,5,15381.29,Summer,False,,"not good it was a used phone , scratch , apps store doesn’t work and so many.",False
ORD142708,ID6167231018,2019-06-10,Thompson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Toshika 750', 1), ('iAssist Line', 2)]",12090.0,49.93,-37.8152716,144.9523118,25,9117.43,Winter,False,0.5443,screen issues screen didnt work properly,False
